id	issn	title	year	journal	author	type	primaryTopic	secondaryTopic	decade	period	century	pages	sentences	tokens	hasAbstract	isAbstractOf
106890	2610523	On the Rotation of the Planet Saturn upon Its Axis. By William Herschel, LL. D. F. R. S.	1794	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Formulae	1790	1750	1700	19	271	6191		
106916	2610523	The Croonian Lecture. In Which Some of the Morbid Actions of the Straight Muscles and Cornea of the Eye are Explained, and Their Treatment Considered. By Everard Home, Esq. F. R. S.	1797	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology I	Experiment	1790	1750	1700	28	258	9097		
106932	2610523	Observations of the Changeable Brightness of the Satellites of Jupiter, and of the Variation in Their Apparent Magnitudes; With a Determination of the Time of Their Rotatory Motions on Their Axes. To Which is Added, a Measure of the Diameter of the Second Satellite, and an Estimate of the Comparative Size of All the Four. By William Herschel, LL.D. F. R. S.	1797	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Experiment	1790	1750	1700	20	356	6548		
106934	2610523	On Gouty and Urinary Concretions. By William Hyde Wollaston, M. D. F. R. S.	1797	Philosophical Transactions of the Royal Society of London	William Hyde Wollaston	fla	Chemistry I	Experiment	1790	1750	1700	15	157	4521		
106942	2610523	The Croonian Lecture on Muscular Motion. By Everard Home, Esq. F. R. S.	1795	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Optics	Experiment	1790	1750	1700	23	152	7342		
106944	2610523	On the Nature and Construction of the Sun and Fixed Stars. By William Herschel, LL.D. F. R. S.	1795	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Experiment	1790	1750	1700	27	266	8879		
106945	2610523	An Account of the Late Eruption of Mount Vesuvius. In a Letter from the Right Honourable Sir William Hamilton, K. B. F. R. S. to Sir Joseph Banks, Bart. P. R. S.	1795	Philosophical Transactions of the Royal Society of London	William Hamilton	fla	Geography	Observation	1790	1750	1700	52	374	15999		
106949	2610523	The Croonian Lecture on Muscular Motion. By Everard Home, Esq. F. R. S.	1795	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology II	Experiment	1790	1750	1700	19	126	5819		
106952	2610523	Some Observations on the Mode of Generation of the Kanguroo, with a Particular Description of the Organs Themselves. By Everard Home, Esq. F. R. S.	1795	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology II	Experiment	1790	1750	1700	19	191	5602		
106957	2610523	Observations on the Grafting of Trees. In a Letter from Thomas Andrew Knight, Esq. to Sir Joseph Banks, Bart. P. R. S.	1795	Philosophical Transactions of the Royal Society of London	Thomas Andrew Knight	fla	Botany	Observation	1790	1750	1700	6	58	1971		
106961	2610523	Description of a Forty-Feet Reflecting Telescope. By William Herschel, LL. D. F. R. S.	1795	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Electromagnetism	Solar System	1790	1750	1700	63	723	23206		
106969	2610523	On the Discovery of Four Additional Satellites of the Georgium Sidus. The Retrograde Motion of Its Old Satellites Announced; And the Cause of Their Disappearance at Certain Distances from the Planet Explained. By William Herschel, LL.D. F. R. S.	1798	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Galaxy	1790	1750	1700	33	555	10935		
106972	2610523	An Analysis of the Earthy Substance from New South Wales, Called Sydneia or Terra Australis. By Charles Hatchett, Esq. F. R. S.	1798	Philosophical Transactions of the Royal Society of London	Charles Hatchett	fla	Chemistry I	Experiment	1790	1750	1700	20	196	5780		
106988	2610523	Experiments to Determine the Density of the Earth. By Henry Cavendish, Esq. F. R. S. and A. S.	1798	Philosophical Transactions of the Royal Society of London	Henry Cavendish	fla	Mechanics	Electromagnetism	1790	1750	1700	59	510	15030		
106994	2610523	The Croonian Lecture on Muscular Motion. By Everard Home, Esq. F. R. S.	1796	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology II	Optics	1790	1750	1700	26	203	8469		
107002	2610523	On the Method of Observing the Changes That Happen to the Fixed Stars; With Some Remarks on the Stability of the Light of Our Sun. To Which is Added, a Catalogue of Comparative Brightness, for Ascertaining the Permanency of the Lustre of Stars. By William Herschel, LL. D. F. R. S.	1796	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Galaxy	Experiment	1790	1750	1700	61	782	16868		
107014	2610523	On the Periodical Star\#x3B1; Herculis; With Remarks Tending to Establish the Rotatory Motion of the Stars on Their Axes. To Which is Added a Second Catalogue of the Comparative Brightness of the Stars. By William Herschel, LL.D. F. R. S.	1796	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Galaxy	Experiment	1790	1750	1700	31	273	6258		
107021	2610523	The Croonian Lecture. Experiments and Observations upon the Structure of Nerves. By Everard Home, Esq. F. R. S.	1799	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology II	Optics	1790	1750	1700	12	101	3685		
107031	2610523	An Account of the Dissection of an Hermaphrodite Dog. To Which Are Prefixed, Some Observations on Hermaphrodites in General. By Everard Home, Esq. F. R. S.	1799	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology I	Experiment	1790	1750	1700	22	210	7207		
107033	2610523	An Account of Some Experiments on the Fecundation of Vegetables. In a Letter from Thomas Andrew Knight, Esq. to the Right Hon. Sir Joseph Banks, K. B. P. R. S.	1799	Philosophical Transactions of the Royal Society of London	Thomas Andrew Knight	fla	Experiment	Observation	1790	1750	1700	10	77	3467		
107035	2610523	Some Observations on the Structure of the Teeth of Graminivorous Quadrupeds; Particularly Those of the Elephant and Sus Aethiopicus. By Everard Home, Esq. F. R. S.	1799	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Paleontology	Chemistry I	1790	1750	1700	25	216	7116		
107039	2610523	Experiments and Observations on Shell and Bone. By Charles Hatchett, Esq. F. R. S.	1799	Philosophical Transactions of the Royal Society of London	Charles Hatchett	fla	Chemistry I	Reproduction	1790	1750	1700	20	165	6235		
107043	2610523	The Croonian Lecture. On the Structure and Uses of the Membrana Tympani of the Ear. By Everard Home, Esq. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology II	Experiment	1800	1800	1800	21	149	6457		
107046	2610523	On the Power of Penetrating into Space by Telescopes; With a Comparative Determination of the Extent of That Power in Natural Vision, and in Telescopes of Various Sizes and Constructions; Illustrated by Select Observations. By William Herschel, LL.D. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Optics	Solar System	1800	1800	1800	37	331	12175		
107049	2610523	Outlines of Experiments and Inquiries Respecting Sound and Light. By Thomas Young, M. D. F. R. S. In a Letter to Edward Whitaker Gray, M. D. Sec. R. S.	1800	Philosophical Transactions of the Royal Society of London	Thomas Young	fla	Mechanics	Experiment	1800	1800	1800	53	513	15062		
107055	2610523	On Double Images Caused by Atmospherical Refraction. By William Hyde Wollaston, M. D. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	William Hyde Wollaston	fla	Optics	Thermodynamics	1800	1800	1800	18	168	5474		
107056	2610523	Investigation of the Powers of the Prismatic Colours to Heat and Illuminate Objects; With Remarks, That Prove the Different Refrangibility of Radiant Heat. To Which is Added, an Inquiry into the Method of Viewing the Sun Advantageously, with Telescopes of Large Apertures and High Magnifying Powers. By William Herschel, LL. D. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Optics	Experiment	1800	1800	1800	29	427	8969		
107058	2610523	Experiments on the Solar, and on the Terrestrial Rays that Occasion Heat; With a Comparative View of the Laws to Which Light and Heat, or Rather the Rays Which Occasion Them, are Subject, in Order to Determine Whether They are the Same, or Different. Part I. By William Herschel, LL. D. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Optics	Thermodynamics	1800	1800	1800	38	433	9771		
107059	2610523	Chemical Experiments on Zoophytes; With Some Observations on the Component Parts of Membrane. By Charles Hatchett, Esq. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	Charles Hatchett	fla	Chemistry I	Reproduction	1800	1800	1800	76	594	22727		
107062	2610523	Experiments on the Solar, and on the Terrestrial Rays that Occasion Heat; With a Comparative View of the Laws to Which Light and Heat, or Rather the Rays Which Occasion Them, are Subject, in Order to Determine Whether they are the Same, or Different. Part II. By William Herschel, LL. D. F. R. S.	1800	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Optics	Thermodynamics	1800	1800	1800	70	810	20673		
107066	2610523	The Bakerian Lecture: Observations on the Quantity of Horizontal Refraction; With a Method of Measuring the Dip at Sea	1803	Philosophical Transactions of the Royal Society of London	William Hyde Wollaston	fla	Experiment	Solar System	1800	1800	1800	11	79	3296		
107068	2610523	Experiments on the Quantity of Gases Absorbed by Water, at Different Temperatures, and under Different Pressures	1803	Philosophical Transactions of the Royal Society of London	William Henry	fla	Thermodynamics	Chemistry I	1800	1800	1800	17	169	5293	109562.0	
107069	2610523	Experiments and Observations on the Various Alloys, on the Specific Gravity, and on the Comparative Wear of Gold. Being the Substance of a Report Made to the Right Honourable the Lords of the Committee of Privy Council, Appointed to Take into Consideration the State of the Coins of This Kingdom, and the Present Establishment and Constitution of His Majesty&apos;s Mint	1803	Philosophical Transactions of the Royal Society of London	Charles Hatchett	fla	Chemistry I	Electromagnetism	1800	1800	1800	125	1242	37514		
107070	2610523	Observations on the Chemical Nature of the Humours of the Eye	1803	Philosophical Transactions of the Royal Society of London	Richard Chenevix	fla	Chemistry I	Physiology I	1800	1800	1800	5	62	1548	109564.0	
107073	2610523	Observations of the Transit of Mercury over the Disk of the Sun; To Which is Added, an Investigation of the Causes Which Often Prevent the Proper Action of Mirrors	1803	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Optics	1800	1800	1800	19	347	6364		
107074	2610523	An Account of Some Experiments and Observations on the Constituent Parts of Certain Astringent Vegetables; And on Their Operation in Tranning	1803	Philosophical Transactions of the Royal Society of London	Humphry Davy	fla	Chemistry I	Experiment	1800	1800	1800	41	352	13199		
107076	2610523	Account of Some Experiments on the Descent of the Sap in Trees	1803	Philosophical Transactions of the Royal Society of London	Thomas Andrew Knight	fla	Botany	Experiment	1800	1800	1800	13	97	4316	109569.0	
107077	2610523	Enquiries Concerning the Nature of a Metallic Substance Lately Sold in London, as a New Metal, under the Title of Palladium	1803	Philosophical Transactions of the Royal Society of London	Richard Chenevix	fla	Chemistry I	Experiment	1800	1800	1800	31	444	10268		
107080	2610523	Account of the Changes That Have Happened, during the Last Twenty-Five Years, in the Relative Situation of Double-Stars; With an Investigation of the Cause to Which They Are Owing	1803	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Galaxy	1800	1800	1800	45	496	15309		
107084	2610523	The Croonian Lecture: On the Irritability of Nerves	1801	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Physiology I	Physiology II	1800	1800	1800	22	197	7187		
107085	2610523	The Bakerian Lecture: On the Mechanism of the Eye	1801	Philosophical Transactions of the Royal Society of London	Thomas Young	fla	Optics	Experiment	1800	1800	1800	70	835	23458		
107094	2610523	Analysis of the Arseniates of Copper, and of Iron, Described in the Preceding Paper; Likewise an Analysis of the Red Octaedral Copper Ore of Cornwall; With Remarks on Some Particular Modes of Analysis	1801	Philosophical Transactions of the Royal Society of London	Richard Chenevix	fla	Chemistry I	Experiment	1800	1800	1800	47	452	15700		
107097	2610523	Observations Tending to Investigate the Nature of the Sun, in Order to Find the Causes or Symptoms of Its Variable Emission of Light and Heat; With Remarks on the Use That May Possibly Be Drawn from Solar Observations	1801	Philosophical Transactions of the Royal Society of London	William Herschel	fla	Solar System	Experiment	1800	1800	1800	55	798	16958		
107098	2610523	Observations on the Structure, and Mode of Growth, of the Grinding Teeth of the Wild Boar, and Animal Incognitum	1801	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Paleontology	Experiment	1800	1800	1800	14	100	4203	109532.0	
107099	2610523	Account of Some Experiments on the Ascent of the Sap in Trees	1801	Philosophical Transactions of the Royal Society of London	Thomas Andrew Knight	fla	Botany	Experiment	1800	1800	1800	26	179	7462		
107102	2610523	Observations and Experiments upon Dr. James&apos;s Powder; With a Method of Preparing, in the Humid Way, a Similar Substance	1801	Philosophical Transactions of the Royal Society of London	Richard Chenevix	fla	Chemistry I	Experiment	1800	1800	1800	7	62	2205		
107104	2610523	An Account of Some Galvanic Combinations, Formed by the Arrangement of Single Metallic Plates and Fluids, Analogous to the New Galvanic Apparatus of Mr. Volta	1801	Philosophical Transactions of the Royal Society of London	Humphry Davy	fla	Electromagnetism	Chemistry I	1800	1800	1800	6	44	1826	109538.0	
107106	2610523	Experiments on the Chemical Production and Agency of Electricity	1801	Philosophical Transactions of the Royal Society of London	William Hyde Wollaston	fla	Electromagnetism	Chemistry I	1800	1800	1800	8	71	2383	109540.0	
107112	2610523	The Croonian Lecture: On the Power of the Eye to Adjust Itself to Different Distances, When Deprived of the Crystalline Lens	1802	Philosophical Transactions of the Royal Society of London	Everard Home	fla	Optics	Experiment	1800	1800	1800	10	70	3306		
